Month Year,LGA Region,Approved Sites,Operational Sites,Approved EGMs,Operational EGMs,Metered Win,Machine %,Win/machine,,,,,
Sep-13,BALONNE,5,5,86,86,,100,0,,,,,
Oct-13,BALONNE,5,5,86,86,,100,0,,,,,
Nov-13,BALONNE,5,5,86,86,,100,0,,,,,
Dec-13,BALONNE,5,5,86,86,,100,0,,,,,
Jan-14,BALONNE,5,5,86,86,,100,0,,,,,
Feb-14,BALONNE,5,5,86,86,,100,0,,,,,
Mar-14,BALONNE,5,5,86,86,,100,0,,,,,
Apr-14,BALONNE,5,5,86,86,,100,0,,,,,
May-14,BALONNE,5,5,86,86,,100,0,,,,,
Jun-14,BALONNE,5,5,86,86,,100,0,,,,,
Jul-14,BALONNE,5,5,86,86,,100,0,,,,,
Aug-14,BALONNE,5,5,86,86,,100,0,,,,,
Sep-14,BALONNE,5,5,86,86,,100,0,,,,,
Oct-14,BALONNE,5,5,86,86,,100,0,,,,,
Nov-14,BALONNE,5,5,86,86,,100,0,,,,,
Dec-14,BALONNE,5,4,86,67,,77.90697674,0,,,,,
Jan-15,BALONNE,5,4,86,67,,77.90697674,0,,,,,
Feb-15,BALONNE,5,4,86,67,,77.90697674,0,,,,,
Mar-15,BALONNE,5,4,86,67,,77.90697674,0,,,,,
Apr-15,BALONNE,5,4,86,67,,77.90697674,0,,,,,
May-15,BALONNE,5,4,86,67,,77.90697674,0,,,,,
Jun-15,BALONNE,5,4,86,67,,77.90697674,0,,,,,
Jul-15,BALONNE,5,4,86,67,,77.90697674,0,,,,,
Aug-15,BALONNE,5,4,86,67,,77.90697674,0,,,,,
Sep-15,BALONNE,5,5,86,86,,100,0,,,,,
Oct-15,BALONNE,5,5,86,86,,100,0,,,,,
Nov-15,BALONNE,5,5,86,86,,100,0,,,,,
Dec-15,BALONNE,5,5,86,86,,100,0,,,,,
Jan-16,BALONNE,5,5,86,86,,100,0,,,,,
Feb-16,BALONNE,5,5,86,86,,100,0,,,,,
Mar-16,BALONNE,5,5,86,86,,100,0,,,,,
Apr-16,BALONNE,5,5,86,86,,100,0,,,,,
May-16,BALONNE,5,5,86,86,,100,0,,,,,
Jun-16,BALONNE,5,5,86,86,,100,0,,,,,
Jul-16,BALONNE,5,5,86,86,,100,0,,,,,
Aug-16,BALONNE,5,5,86,86,,100,0,,,,,
Sep-16,BALONNE,5,5,86,86,,100,0,,,,,
Oct-16,BALONNE,5,5,86,86,,100,0,,,,,
Nov-16,BALONNE,5,5,63,86,,136.5079365,0,,,,,
Dec-16,BALONNE,5,4,63,63,,100,0,,,,,
Jan-17,BALONNE,4,4,63,63,,100,0,,,,,
Feb-17,BALONNE,4,4,63,63,,100,0,,,,,
Mar-17,BALONNE,4,4,63,63,,100,0,,,,,
Apr-17,BALONNE,4,4,63,63,,100,0,,,,,
May-17,BALONNE,4,4,63,63,,100,0,,,,,
Jun-17,BALONNE,4,4,63,63,,100,0,,,,,
Jul-17,BALONNE,4,4,63,63,,100,0,,,,,
Aug-17,BALONNE,4,4,63,63,,100,0,,,,,
Sep-17,BALONNE,4,4,63,63,,100,0,,,,,
Oct-17,BALONNE,4,4,63,63,,100,0,,,,,
Nov-17,BALONNE,4,4,63,63,,100,0,,,,,
Dec-17,BALONNE,4,4,63,63,,100,0,,,,,
Jan-18,BALONNE,4,4,63,63,,100,0,,,,,
Feb-18,BALONNE,4,4,63,63,,100,0,,,,,
Mar-18,BALONNE,4,4,63,63,,100,0,,,,,
Apr-18,BALONNE,4,4,63,63,,100,0,,,,,
May-18,BALONNE,4,4,63,63,,100,0,,,,,
Jun-18,BALONNE,4,4,63,63,,100,0,,,,,
Jul-18,BALONNE,4,4,63,64,,101.5873016,0,,,,,
Aug-18,BALONNE,4,4,63,63,,100,0,,,,,
Sep-18,BALONNE,4,4,63,63,,100,0,,,,,
Oct-18,BALONNE,4,4,63,63,,100,0,,,,,
Jul-04,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-04,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-04,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-04,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-04,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-04,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-05,BARCALDINE,3,3,28,28,,100,0,,,,,
May-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-05,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-06,BARCALDINE,3,3,28,28,,100,0,,,,,
May-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-06,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-07,BARCALDINE,3,3,28,28,,100,0,,,,,
May-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-07,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-08,BARCALDINE,3,3,28,28,,100,0,,,,,
May-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-08,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-09,BARCALDINE,3,3,28,28,,100,0,,,,,
May-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-09,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-10,BARCALDINE,3,3,28,28,,100,0,,,,,
May-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-10,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-11,BARCALDINE,3,3,28,28,,100,0,,,,,
May-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-11,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-12,BARCALDINE,3,3,28,28,,100,0,,,,,
May-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-12,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-13,BARCALDINE,3,3,28,28,,100,0,,,,,
May-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-13,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-14,BARCALDINE,3,3,28,28,,100,0,,,,,
May-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-14,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-15,BARCALDINE,3,3,28,28,,100,0,,,,,
May-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-15,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-16,BARCALDINE,3,3,28,28,,100,0,,,,,
May-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Jun-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Jul-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Aug-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Sep-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Oct-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Nov-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Dec-16,BARCALDINE,3,3,28,28,,100,0,,,,,
Jan-17,BARCALDINE,3,3,28,28,,100,0,,,,,
Feb-17,BARCALDINE,3,3,28,28,,100,0,,,,,
Mar-17,BARCALDINE,3,3,28,28,,100,0,,,,,
Apr-17,BARCALDINE,3,3,25,28,,112,0,,,,,
May-17,BARCALDINE,3,3,25,28,,112,0,,,,,
Jun-17,BARCALDINE,3,3,25,25,,100,0,,,,,
Jul-17,BARCALDINE,3,3,25,25,,100,0,,,,,
Aug-17,BARCALDINE,3,3,25,25,,100,0,,,,,
Sep-17,BARCALDINE,3,3,25,25,,100,0,,,,,
Oct-17,BARCALDINE,3,3,25,25,,100,0,,,,,
Nov-17,BARCALDINE,3,3,25,25,,100,0,,,,,
Dec-17,BARCALDINE,3,3,25,25,,100,0,,,,,
Jan-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Feb-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Mar-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Apr-18,BARCALDINE,3,3,25,25,,100,0,,,,,
May-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Jun-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Jul-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Aug-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Sep-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Oct-18,BARCALDINE,3,3,25,25,,100,0,,,,,
Jul-04,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-04,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-04,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-04,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-04,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-04,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-05,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-06,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-06,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-06,BLACKALL TAMBO,3,3,28,26,,92.85714286,0,,,,,
Apr-06,BLACKALL TAMBO,3,3,28,26,,92.85714286,0,,,,,
May-06,BLACKALL TAMBO,3,3,28,26,,92.85714286,0,,,,,
Jun-06,BLACKALL TAMBO,3,3,28,26,,92.85714286,0,,,,,
Jul-06,BLACKALL TAMBO,3,3,28,26,,92.85714286,0,,,,,
Aug-06,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-06,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-06,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-06,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-06,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-07,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-08,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-09,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-10,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-11,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-12,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-13,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
May-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jun-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jul-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Aug-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Sep-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Oct-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Nov-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Dec-14,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Jan-15,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Feb-15,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Mar-15,BLACKALL TAMBO,3,3,26,26,,100,0,,,,,
Apr-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
May-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Jun-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Jul-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Aug-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Sep-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Oct-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Nov-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Dec-15,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Jan-16,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Feb-16,BLACKALL TAMBO,3,2,26,18,,69.23076923,0,,,,,
Mar-16,BLACKALL TAMBO,3,2,18,18,,100,0,,,,,
Apr-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
May-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jun-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jul-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Aug-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Sep-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Oct-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Nov-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Dec-16,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jan-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Feb-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Mar-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Apr-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
May-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jun-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jul-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Aug-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Sep-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Oct-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Nov-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Dec-17,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jan-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Feb-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Mar-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Apr-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
May-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jun-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jul-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Aug-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Sep-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Oct-18,BLACKALL TAMBO,2,2,18,18,,100,0,,,,,
Jul-04,CARPENTARIA,2,2,36,36,,100,0,,,,,
Aug-04,CARPENTARIA,2,2,36,36,,100,0,,,,,
Sep-04,CARPENTARIA,2,2,36,36,,100,0,,,,,
Oct-04,CARPENTARIA,2,2,36,36,,100,0,,,,,
Nov-04,CARPENTARIA,2,2,36,36,,100,0,,,,,
Dec-04,CARPENTARIA,2,2,36,36,,100,0,,,,,
Jan-05,CARPENTARIA,2,2,36,36,,100,0,,,,,
Feb-05,CARPENTARIA,2,2,36,36,,100,0,,,,,
Mar-05,CARPENTARIA,2,2,36,36,,100,0,,,,,
Apr-05,CARPENTARIA,2,2,36,36,,100,0,,,,,
